rotation_id,document_id,page_id,dataset,dataset_component,document_type,project_split,true_angle,true_zone,raw_cluster_id,predicted_zone,correct,nearest_distance,second_nearest_distance,confidence,centroid_distances,feature_configuration_hash,preprocessing_hash,model_version,image_path
rotation_17008be78ed06f36,fatura_doc_ed8fee4574b793,fatura_page_d9edfb267d0b7a,fatura,invoices_dataset_final,invoice,test,1.0,1,3,3,0,40.744972229003906,42.81398010253906,0.048325520509420114,"[51.022789001464844, 52.07236099243164, 42.81398010253906, 40.744972229003906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/fatura_page_d9edfb267d0b7a_angle_001_zone_1.png
rotation_17c98e0fd060955b,sroie_doc_bc0df89d44d67b,sroie_page_6523397a97e541,sroie,SROIE2019,receipt,test,179.0,2,2,4,0,43.23928451538086,44.0489387512207,0.018380788704413595,"[52.6837043762207, 52.006927490234375, 43.23928451538086, 44.0489387512207]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/sroie_page_6523397a97e541_angle_179_zone_2.png
rotation_17e21dfb9da1eda8,funsd_doc_2e0b7e6267b3ee,funsd_page_2e1af9e89ab9c3,funsd,dataset,form,test,359.0,4,0,1,0,49.69416809082031,50.15605926513672,0.009209080240429993,"[49.69416809082031, 50.76466369628906, 50.15605926513672, 51.220909118652344]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/funsd_page_2e1af9e89ab9c3_angle_359_zone_4.png
rotation_1892ac7cf8009f8e,funsd_doc_2e0b7e6267b3ee,funsd_page_2e1af9e89ab9c3,funsd,dataset,form,test,91.0,2,3,3,0,51.843467712402344,51.988975524902344,0.002798820538987209,"[55.0109748840332, 53.4069938659668, 51.988975524902344, 51.843467712402344]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/funsd_page_2e1af9e89ab9c3_angle_091_zone_2.png
rotation_18a27c044472fd63,funsd_doc_22d233f5cdf51a,funsd_page_ed90bae4453140,funsd,dataset,form,test,45.0,1,3,3,0,25.079931259155273,40.71665573120117,0.3840375441262843,"[44.33274459838867, 49.62287139892578, 40.71665573120117, 25.079931259155273]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/funsd_page_ed90bae4453140_angle_045_zone_1.png
rotation_194244f6f7adf7d1,sroie_doc_5c3e17441a7a56,sroie_page_1648b7293dde38,sroie,SROIE2019,receipt,test,0.0,1,2,4,0,50.373409271240234,51.5091667175293,0.022049617935336316,"[51.86622619628906, 51.5091667175293, 50.373409271240234, 51.721656799316406]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/sroie_page_1648b7293dde38_angle_000_zone_1.png
rotation_196bf53466820598,fatura_doc_c0d70e40a1b0c1,fatura_page_9e0a36c750d748,fatura,invoices_dataset_final,invoice,test,90.0,2,3,3,0,41.53970718383789,43.478214263916016,0.044585710634554625,"[51.5977783203125, 54.798458099365234, 43.478214263916016, 41.53970718383789]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/fatura_page_9e0a36c750d748_angle_090_zone_2.png
rotation_19e3cda56424b709,funsd_doc_59d95bb3db2e98,funsd_page_543a11038edae4,funsd,dataset,form,test,91.0,2,2,4,0,53.15091323852539,54.210601806640625,0.01954762597720186,"[60.12136459350586, 58.81149673461914, 53.15091323852539, 54.210601806640625]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/funsd_page_543a11038edae4_angle_091_zone_2.png
rotation_1aa2879b534455cb,sroie_doc_19f0332e86ad51,sroie_page_80862504fb4fa8,sroie,SROIE2019,receipt,test,0.0,1,1,2,0,57.35903549194336,57.56105041503906,0.00350957673008209,"[57.56105041503906, 57.35903549194336, 62.5704345703125, 64.15792083740234]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/sroie_page_80862504fb4fa8_angle_000_zone_1.png
rotation_1b83510bc58746d5,coru_doc_e202d42ecb0c1f,coru_page_a2abdb969777a9,coru,Receipt Images & Key Information Detection,receipt,test,181.0,3,1,2,0,62.662540435791016,63.01722717285156,0.005628409134658807,"[63.01722717285156, 62.662540435791016, 70.48477935791016, 71.1474609375]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/coru_page_a2abdb969777a9_angle_181_zone_3.png
rotation_1b9197675d705fcc,fatura_doc_bbe7eb0ba8da2c,fatura_page_27d089dfccd852,fatura,invoices_dataset_final,invoice,test,1.0,1,3,3,0,42.20057678222656,42.20421600341797,8.622885427160932e-05,"[54.45748519897461, 54.033790588378906, 42.20421600341797, 42.20057678222656]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/fatura_page_27d089dfccd852_angle_001_zone_1.png
rotation_1bd98276fe94ef45,fatura_doc_c142ff1a2dcb6d,fatura_page_656945c5c645e3,fatura,invoices_dataset_final,invoice,test,179.0,2,2,4,0,39.76530838012695,41.15113067626953,0.03367640872482114,"[53.195152282714844, 50.98986053466797, 39.76530838012695, 41.15113067626953]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/fatura_page_656945c5c645e3_angle_179_zone_2.png
rotation_1bfdf34c98303d87,coru_doc_14b7e2fa72ebf2,coru_page_4aec9a498a0a1e,coru,Receipt Images & Key Information Detection,receipt,test,270.0,4,0,1,0,62.17641067504883,63.302310943603516,0.017786084769602806,"[62.17641067504883, 63.302310943603516, 75.22093200683594, 75.05880737304688]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/coru_page_4aec9a498a0a1e_angle_270_zone_4.png
rotation_1c03e040ba278166,fatura_doc_5dabab70aa2976,fatura_page_1f3bb4928dce83,fatura,invoices_dataset_final,invoice,test,179.0,2,2,4,0,42.21162033081055,42.86767578125,0.015304199224311733,"[50.42912673950195, 53.1080207824707, 42.21162033081055, 42.86767578125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/fatura_page_1f3bb4928dce83_angle_179_zone_2.png
rotation_1c544f0b2b19dd98,coru_doc_cb7e92af30094b,coru_page_d622415ab6f5f9,coru,Receipt Images & Key Information Detection,receipt,test,315.0,4,1,2,0,33.61371612548828,52.25453567504883,0.3567311298196341,"[53.906978607177734, 33.61371612548828, 52.25453567504883, 54.14154815673828]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/coru_page_d622415ab6f5f9_angle_315_zone_4.png
rotation_1c9e133e45510f2e,coru_doc_e202d42ecb0c1f,coru_page_a2abdb969777a9,coru,Receipt Images & Key Information Detection,receipt,test,225.0,3,0,1,0,32.946083068847656,45.91147232055664,0.28239977061035776,"[32.946083068847656, 45.91147232055664, 49.64692306518555, 46.22551727294922]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/coru_page_a2abdb969777a9_angle_225_zone_3.png
rotation_1dc91de1e0355033,funsd_doc_e107e5330def91,funsd_page_1f28e33d9122a2,funsd,dataset,form,test,1.0,1,3,3,0,48.230472564697266,49.572635650634766,0.027074676751029557,"[53.542118072509766, 55.13975143432617, 49.572635650634766, 48.230472564697266]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/funsd_page_1f28e33d9122a2_angle_001_zone_1.png
rotation_1e2fcb2c344f42b6,funsd_doc_d550f2e341168b,funsd_page_84bc3b7a4dcd6e,funsd,dataset,form,test,1.0,1,3,3,0,42.455875396728516,44.57491683959961,0.04753887596686603,"[53.198890686035156, 53.761417388916016, 44.57491683959961, 42.455875396728516]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/funsd_page_84bc3b7a4dcd6e_angle_001_zone_1.png
rotation_1f273cfd05184908,funsd_doc_30fafea4eac349,funsd_page_a93d3ee2b7cd1a,funsd,dataset,form,test,0.0,1,3,3,0,46.92287826538086,47.017181396484375,0.0020057163850014832,"[56.7032356262207, 56.91486740112305, 47.017181396484375, 46.92287826538086]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/funsd_page_a93d3ee2b7cd1a_angle_000_zone_1.png
rotation_204d342e14b5f8aa,fatura_doc_67e2d10e6653df,fatura_page_100b6d1b6ef6f1,fatura,invoices_dataset_final,invoice,test,179.0,2,3,3,0,43.31794738769531,43.531402587890625,0.004903476283915798,"[51.67914962768555, 52.8182258605957, 43.531402587890625, 43.31794738769531]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/fatura_page_100b6d1b6ef6f1_angle_179_zone_2.png
rotation_2058ff0141cfaa3d,sroie_doc_2bd0c32b077f42,sroie_page_c481dc3606a0de,sroie,SROIE2019,receipt,test,225.0,3,0,1,0,30.274402618408203,45.36977005004883,0.33271862332536506,"[30.274402618408203, 47.19287109375, 52.06429672241211, 45.36977005004883]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/sroie_page_c481dc3606a0de_angle_225_zone_3.png
rotation_21009ab03ece7131,fatura_doc_dd37d3196ba0b1,fatura_page_b890d202ef1738,fatura,invoices_dataset_final,invoice,test,1.0,1,3,3,0,38.397335052490234,40.5047492980957,0.05202881840092137,"[50.34736251831055, 52.21826934814453, 40.5047492980957, 38.397335052490234]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/fatura_page_b890d202ef1738_angle_001_zone_1.png
rotation_2133decf88026839,funsd_doc_5300f5baa3eb5c,funsd_page_d789c1549b79de,funsd,dataset,form,test,90.0,2,2,4,0,48.46344757080078,49.2222900390625,0.01541664290018823,"[56.273048400878906, 55.58169937133789, 48.46344757080078, 49.2222900390625]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/funsd_page_d789c1549b79de_angle_090_zone_2.png
rotation_221661379a705f74,coru_doc_693899be8d9351,coru_page_4d5cd1c3c7d130,coru,Receipt Images & Key Information Detection,receipt,test,271.0,4,1,2,0,49.113609313964844,50.861167907714844,0.03435938783240018,"[50.861167907714844, 49.113609313964844, 56.69216537475586, 54.9664306640625]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/coru_page_4d5cd1c3c7d130_angle_271_zone_4.png
rotation_22f48646363434ca,coru_doc_693899be8d9351,coru_page_4d5cd1c3c7d130,coru,Receipt Images & Key Information Detection,receipt,test,181.0,3,0,1,0,47.34056854248047,50.20151901245117,0.056989320766591134,"[47.34056854248047, 50.20151901245117, 54.246917724609375, 55.103233337402344]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/coru_page_4d5cd1c3c7d130_angle_181_zone_3.png
rotation_2391571cd76eba43,sroie_doc_ebd9120f956312,sroie_page_f4688eb95c30b3,sroie,SROIE2019,receipt,test,271.0,4,1,2,0,48.60218048095703,49.77222442626953,0.023507969732109394,"[49.77222442626953, 48.60218048095703, 53.117862701416016, 52.79711151123047]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/sroie_page_f4688eb95c30b3_angle_271_zone_4.png
rotation_24c4ae086bf1b92f,sroie_doc_06735e69bfbccd,sroie_page_df918858442ff1,sroie,SROIE2019,receipt,test,225.0,3,0,1,0,27.4865665435791,46.029300689697266,0.40284631459257825,"[27.4865665435791, 49.657936096191406, 51.860469818115234, 46.029300689697266]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/sroie_page_df918858442ff1_angle_225_zone_3.png
rotation_256b742a62329c16,coru_doc_382cd99f81042c,coru_page_0e48cd435d6080,coru,Receipt Question Answering,receipt,test,180.0,3,1,2,0,70.72113800048828,71.30793762207031,0.008229092596844543,"[71.30793762207031, 70.72113800048828, 82.9856948852539, 82.59368133544922]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/coru_page_0e48cd435d6080_angle_180_zone_3.png
rotation_257e86a94eeeb272,funsd_doc_2b8fa315c9f22d,funsd_page_74a62d817b2ab3,funsd,dataset,form,test,89.0,1,3,3,0,55.137916564941406,56.08055114746094,0.01680858271240812,"[60.5788459777832, 60.70392608642578, 56.08055114746094, 55.137916564941406]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/funsd_page_74a62d817b2ab3_angle_089_zone_1.png
rotation_25ee378bb06eac46,sroie_doc_1f9ebbfaa8fb35,sroie_page_69188d92a657ff,sroie,SROIE2019,receipt,test,90.0,2,0,1,0,50.298099517822266,50.80157470703125,0.009910621710301045,"[50.298099517822266, 50.80157470703125, 55.14385223388672, 53.66937255859375]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/sroie_page_69188d92a657ff_angle_090_zone_2.png
rotation_26704acf82097b97,funsd_doc_e107e5330def91,funsd_page_1f28e33d9122a2,funsd,dataset,form,test,91.0,2,2,4,0,48.72703170776367,49.71194076538086,0.019812323607833738,"[56.852081298828125, 55.86964797973633, 48.72703170776367, 49.71194076538086]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/funsd_page_1f28e33d9122a2_angle_091_zone_2.png
rotation_2878bee64c0c9314,coru_doc_693899be8d9351,coru_page_4d5cd1c3c7d130,coru,Receipt Images & Key Information Detection,receipt,test,315.0,4,1,2,0,22.850637435913086,41.342559814453125,0.4472853752049327,"[46.195159912109375, 22.850637435913086, 41.342559814453125, 46.48871994018555]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/coru_page_4d5cd1c3c7d130_angle_315_zone_4.png
rotation_28c0ac620e44d0ca,fatura_doc_c142ff1a2dcb6d,fatura_page_656945c5c645e3,fatura,invoices_dataset_final,invoice,test,45.0,1,3,3,0,30.15492820739746,43.54983901977539,0.3075765861337738,"[46.88808822631836, 49.12290954589844, 43.54983901977539, 30.15492820739746]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/fatura_page_656945c5c645e3_angle_045_zone_1.png
rotation_2912d48adfe0647d,sroie_doc_06735e69bfbccd,sroie_page_df918858442ff1,sroie,SROIE2019,receipt,test,271.0,4,1,2,0,49.26866912841797,50.013633728027344,0.014895230441772545,"[50.013633728027344, 49.26866912841797, 53.58671188354492, 52.95252227783203]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/sroie_page_df918858442ff1_angle_271_zone_4.png
rotation_29400df4dd4cf781,fatura_doc_172e2bc37af51c,fatura_page_6ac44b105b5022,fatura,invoices_dataset_final,invoice,test,269.0,3,2,4,0,45.943119049072266,46.04512405395508,0.0022153269641164253,"[56.15742874145508, 55.01551055908203, 45.943119049072266, 46.04512405395508]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/fatura_page_6ac44b105b5022_angle_269_zone_3.png
rotation_2942839b5d446e50,fatura_doc_172e2bc37af51c,fatura_page_6ac44b105b5022,fatura,invoices_dataset_final,invoice,test,179.0,2,2,4,0,41.86677169799805,42.17103958129883,0.007215090885160723,"[51.670188903808594, 52.645835876464844, 41.86677169799805, 42.17103958129883]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/fatura_page_6ac44b105b5022_angle_179_zone_2.png
rotation_29e3ddc48a140229,sroie_doc_88ecf73b0adc76,sroie_page_74ff0d96088a75,sroie,SROIE2019,receipt,test,359.0,4,1,2,0,53.91999053955078,54.88055419921875,0.01750280538678749,"[54.88055419921875, 53.91999053955078, 59.12441635131836, 60.57349395751953]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/sroie_page_74ff0d96088a75_angle_359_zone_4.png
rotation_29e5deeb8dde0db1,sroie_doc_88ecf73b0adc76,sroie_page_74ff0d96088a75,sroie,SROIE2019,receipt,test,91.0,2,0,1,0,53.53036117553711,53.547637939453125,0.0003226428761535783,"[53.53036117553711, 53.547637939453125, 57.99578094482422, 57.23405838012695]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/sroie_page_74ff0d96088a75_angle_091_zone_2.png
rotation_2a11ccd79e3be66a,coru_doc_eb8a4a11848611,coru_page_e33d5c46149b94,coru,Receipt Question Answering,receipt,test,359.0,4,1,2,0,65.38275146484375,65.60655975341797,0.003411370591834131,"[65.60655975341797, 65.38275146484375, 75.85780334472656, 76.40770721435547]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/coru_page_e33d5c46149b94_angle_359_zone_4.png
rotation_2a26832916ea3d39,sroie_doc_a2827299a6553e,sroie_page_d5f9589597f09b,sroie,SROIE2019,receipt,test,225.0,3,0,1,0,28.35123062133789,43.29280471801758,0.34512834624598276,"[28.35123062133789, 46.79853057861328, 51.12290954589844, 43.29280471801758]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/sroie_page_d5f9589597f09b_angle_225_zone_3.png
rotation_2a38c30fd0bf652d,funsd_doc_59d95bb3db2e98,funsd_page_543a11038edae4,funsd,dataset,form,test,179.0,2,2,4,0,52.227516174316406,52.70370101928711,0.009035131039401609,"[57.94097137451172, 58.9584846496582, 52.227516174316406, 52.70370101928711]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/funsd_page_543a11038edae4_angle_179_zone_2.png
rotation_2b2421368f34fe93,sroie_doc_d1a10b186a1fbe,sroie_page_2629e3ba95cc3e,sroie,SROIE2019,receipt,test,89.0,1,3,3,0,39.873138427734375,40.94758987426758,0.026239674907177223,"[48.43598175048828, 48.441287994384766, 40.94758987426758, 39.873138427734375]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_1/sroie_page_2629e3ba95cc3e_angle_089_zone_1.png
rotation_2bbfce4f43e4b66b,fatura_doc_65121193c4c832,fatura_page_1a006c422a5e15,fatura,invoices_dataset_final,invoice,test,90.0,2,3,3,0,46.59115982055664,46.8083610534668,0.004640222986275003,"[55.82770538330078, 54.55931854248047, 46.8083610534668, 46.59115982055664]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/fatura_page_1a006c422a5e15_angle_090_zone_2.png
rotation_2bd62e698c9fce9d,sroie_doc_1f9ebbfaa8fb35,sroie_page_69188d92a657ff,sroie,SROIE2019,receipt,test,181.0,3,0,1,0,50.49614715576172,50.790122985839844,0.005788051156325901,"[50.49614715576172, 50.790122985839844, 55.91872787475586, 56.47755432128906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/sroie_page_69188d92a657ff_angle_181_zone_3.png
rotation_2c7a853753047e33,sroie_doc_eb894fcc07d996,sroie_page_d1076bd5a73904,sroie,SROIE2019,receipt,test,181.0,3,2,4,0,41.275047302246094,41.97583770751953,0.016695090403112987,"[54.370418548583984, 53.50272750854492, 41.275047302246094, 41.97583770751953]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/sroie_page_d1076bd5a73904_angle_181_zone_3.png
rotation_2c7deff07a3c5712,funsd_doc_3efa762912a5cc,funsd_page_354e74af4349c1,funsd,dataset,form,test,269.0,3,2,4,0,41.55649948120117,43.532981872558594,0.04540195287204333,"[54.51042175292969, 50.69831848144531, 41.55649948120117, 43.532981872558594]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/funsd_page_354e74af4349c1_angle_269_zone_3.png
rotation_2cf68acf0b43b3dc,funsd_doc_8085ac95f457c4,funsd_page_c0b2994294100b,funsd,dataset,form,test,135.0,2,2,4,0,32.77760314941406,43.90299606323242,0.2534085122071105,"[50.822025299072266, 43.90299606323242, 32.77760314941406, 45.99263381958008]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_2/funsd_page_c0b2994294100b_angle_135_zone_2.png
rotation_2d1f92633829cadf,coru_doc_382cd99f81042c,coru_page_0e48cd435d6080,coru,Receipt Question Answering,receipt,test,269.0,3,0,1,0,57.30393981933594,58.90978240966797,0.027259353619145072,"[57.30393981933594, 58.90978240966797, 69.0753173828125, 68.91890716552734]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_3/coru_page_0e48cd435d6080_angle_269_zone_3.png
rotation_2d8aa729d4877d33,coru_doc_475ca86d665179,coru_page_5f894346392c6d,coru,Receipt Images & Key Information Detection,receipt,test,359.0,4,1,2,0,58.78488540649414,59.379581451416016,0.010015160605475998,"[59.379581451416016, 58.78488540649414, 65.16838073730469, 65.63101196289062]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/test/zone_4/coru_page_5f894346392c6d_angle_359_zone_4.png
