dataset,file_path,file_type,expected_match,match_status,reason,recommended_action
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/000aed0d-6af8-49c5-b9a4-b4df292f8b1d.txt,annotation,image(.jpg) with same stem '000aed0d-6af8-49c5-b9a4-b4df292f8b1d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/05f25702-2b45-4b8e-9cd2-aa07e4f3a365.txt,annotation,image(.jpg) with same stem '05f25702-2b45-4b8e-9cd2-aa07e4f3a365',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/05fdf717-fa09-448a-a408-98420f7f8450.txt,annotation,image(.jpg) with same stem '05fdf717-fa09-448a-a408-98420f7f8450',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/060411e9-6f6b-418a-adbb-3c9d0edba649.txt,annotation,image(.jpg) with same stem '060411e9-6f6b-418a-adbb-3c9d0edba649',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/060c3409-5c47-42cc-aa6d-b1b6be34ee72.txt,annotation,image(.jpg) with same stem '060c3409-5c47-42cc-aa6d-b1b6be34ee72',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0619c250-7dbe-4883-8b37-d7564735807c.txt,annotation,image(.jpg) with same stem '0619c250-7dbe-4883-8b37-d7564735807c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/062bb6c0-8930-465a-9b06-bdb617cf0dbd.txt,annotation,image(.jpg) with same stem '062bb6c0-8930-465a-9b06-bdb617cf0dbd',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/062e9415-8d37-4575-9f0e-f370c5503338.txt,annotation,image(.jpg) with same stem '062e9415-8d37-4575-9f0e-f370c5503338',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/062ed1c7-4701-40be-88b6-60ea5bcc8268.txt,annotation,image(.jpg) with same stem '062ed1c7-4701-40be-88b6-60ea5bcc8268',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06300e03-4793-4c4c-be09-4365211d9d0e.txt,annotation,image(.jpg) with same stem '06300e03-4793-4c4c-be09-4365211d9d0e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0653b21b-f119-4bfc-88cf-c3db12dbf852.txt,annotation,image(.jpg) with same stem '0653b21b-f119-4bfc-88cf-c3db12dbf852',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0663a9ec-ebe2-4070-a390-f72ddbbb247e.txt,annotation,image(.jpg) with same stem '0663a9ec-ebe2-4070-a390-f72ddbbb247e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0663fe5b-e760-4e1a-bbf5-ece837f281f3.txt,annotation,image(.jpg) with same stem '0663fe5b-e760-4e1a-bbf5-ece837f281f3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06789551-f189-426d-b547-95507a641c88.txt,annotation,image(.jpg) with same stem '06789551-f189-426d-b547-95507a641c88',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/067f55bd-bed5-42e4-8823-29efb769e410.txt,annotation,image(.jpg) with same stem '067f55bd-bed5-42e4-8823-29efb769e410',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0680db0e-b758-43f8-81b4-396ba0ebff48.txt,annotation,image(.jpg) with same stem '0680db0e-b758-43f8-81b4-396ba0ebff48',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0682db36-a06a-40f1-9b32-5994e8fd573e.txt,annotation,image(.jpg) with same stem '0682db36-a06a-40f1-9b32-5994e8fd573e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06887a71-5b0e-4b5e-9448-ae62c02bbbb8.txt,annotation,image(.jpg) with same stem '06887a71-5b0e-4b5e-9448-ae62c02bbbb8',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0692307b-b90a-4b1d-93d0-529c5d67c834.txt,annotation,image(.jpg) with same stem '0692307b-b90a-4b1d-93d0-529c5d67c834',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06a01137-6755-4040-8b81-b8f06b66624f.txt,annotation,image(.jpg) with same stem '06a01137-6755-4040-8b81-b8f06b66624f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06bc8607-8cc4-4378-9c1d-80106755d467.txt,annotation,image(.jpg) with same stem '06bc8607-8cc4-4378-9c1d-80106755d467',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06bef68e-c80c-4aea-b6f5-1447cb3c832d.txt,annotation,image(.jpg) with same stem '06bef68e-c80c-4aea-b6f5-1447cb3c832d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06c7ac7b-570e-4fb7-9cc9-67b2bd009de2.txt,annotation,image(.jpg) with same stem '06c7ac7b-570e-4fb7-9cc9-67b2bd009de2',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06ddca9d-2259-4973-bc2a-beb312330c90.txt,annotation,image(.jpg) with same stem '06ddca9d-2259-4973-bc2a-beb312330c90',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06e9ac3e-5b98-4a4b-b58a-ea5ec87c1fc9.txt,annotation,image(.jpg) with same stem '06e9ac3e-5b98-4a4b-b58a-ea5ec87c1fc9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/06fef732-066a-4a04-a7da-e0994f2be82c.txt,annotation,image(.jpg) with same stem '06fef732-066a-4a04-a7da-e0994f2be82c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0701990b-4315-4d84-9501-6bf5debcea3b.txt,annotation,image(.jpg) with same stem '0701990b-4315-4d84-9501-6bf5debcea3b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/070a364f-65b6-4bc7-8085-99537ea4d7f4.txt,annotation,image(.jpg) with same stem '070a364f-65b6-4bc7-8085-99537ea4d7f4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/072930f6-1089-4f9e-b979-dfa2f157ee08.txt,annotation,image(.jpg) with same stem '072930f6-1089-4f9e-b979-dfa2f157ee08',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0732e0d4-7858-4ff7-8c35-d29a8e3eda96.txt,annotation,image(.jpg) with same stem '0732e0d4-7858-4ff7-8c35-d29a8e3eda96',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0738fdbf-bce5-4ad1-856e-039a1cc34bd6.txt,annotation,image(.jpg) with same stem '0738fdbf-bce5-4ad1-856e-039a1cc34bd6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/073b1d2c-d3a6-4287-acba-0bd562462859.txt,annotation,image(.jpg) with same stem '073b1d2c-d3a6-4287-acba-0bd562462859',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/074ebd93-fb72-4d20-beca-2b27fdc46006.txt,annotation,image(.jpg) with same stem '074ebd93-fb72-4d20-beca-2b27fdc46006',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/075ef50d-73e9-4bca-a8de-8f9624c6cce5.txt,annotation,image(.jpg) with same stem '075ef50d-73e9-4bca-a8de-8f9624c6cce5',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0763eb86-2011-4fc3-8ae5-23a9db7ed30c.txt,annotation,image(.jpg) with same stem '0763eb86-2011-4fc3-8ae5-23a9db7ed30c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07771168-222a-47e1-aa05-ef210d7d18c6.txt,annotation,image(.jpg) with same stem '07771168-222a-47e1-aa05-ef210d7d18c6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07789e21-0cdc-4986-8a94-00e8c5db739e.txt,annotation,image(.jpg) with same stem '07789e21-0cdc-4986-8a94-00e8c5db739e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0778cfeb-d30a-420d-a09b-44690bfce108.txt,annotation,image(.jpg) with same stem '0778cfeb-d30a-420d-a09b-44690bfce108',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/077ae2be-c06c-4a77-b159-9e8b8b7534f4.txt,annotation,image(.jpg) with same stem '077ae2be-c06c-4a77-b159-9e8b8b7534f4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/077fdb72-8c2e-472c-93e4-0f1084c62737.txt,annotation,image(.jpg) with same stem '077fdb72-8c2e-472c-93e4-0f1084c62737',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07aa6926-fe95-492b-83f8-cfdaedf65dec.txt,annotation,image(.jpg) with same stem '07aa6926-fe95-492b-83f8-cfdaedf65dec',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07cb6125-4e08-4615-966d-28317b5922fa.txt,annotation,image(.jpg) with same stem '07cb6125-4e08-4615-966d-28317b5922fa',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07d71d77-fb64-40a5-885e-b0b193eeb3b4.txt,annotation,image(.jpg) with same stem '07d71d77-fb64-40a5-885e-b0b193eeb3b4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07ea63a5-78a0-468e-9fd7-8734e1ef8ad1.txt,annotation,image(.jpg) with same stem '07ea63a5-78a0-468e-9fd7-8734e1ef8ad1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07ed2d80-10ce-4391-be9f-d698280e2f1b.txt,annotation,image(.jpg) with same stem '07ed2d80-10ce-4391-be9f-d698280e2f1b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07f30a08-36d8-41a6-b054-0ca641237466.txt,annotation,image(.jpg) with same stem '07f30a08-36d8-41a6-b054-0ca641237466',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07fa9bd8-1509-423f-a41a-8530cc913ea7.txt,annotation,image(.jpg) with same stem '07fa9bd8-1509-423f-a41a-8530cc913ea7',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07fb0968-078f-4cc2-94d0-5196166727ce.txt,annotation,image(.jpg) with same stem '07fb0968-078f-4cc2-94d0-5196166727ce',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07fbf20a-23bb-4749-82a4-9625c5109bea.txt,annotation,image(.jpg) with same stem '07fbf20a-23bb-4749-82a4-9625c5109bea',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/07fd043c-cca4-4b80-a8ac-f65eb1973eba.txt,annotation,image(.jpg) with same stem '07fd043c-cca4-4b80-a8ac-f65eb1973eba',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0802b1e9-67db-4935-94ab-8baa493afe17.txt,annotation,image(.jpg) with same stem '0802b1e9-67db-4935-94ab-8baa493afe17',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0802e7c8-ded0-4ac8-b440-87d2b5e042d6.txt,annotation,image(.jpg) with same stem '0802e7c8-ded0-4ac8-b440-87d2b5e042d6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/080a0677-2a8f-438c-b494-b3bc1b7d6715.txt,annotation,image(.jpg) with same stem '080a0677-2a8f-438c-b494-b3bc1b7d6715',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0813a141-3592-49cf-b6a6-5d4c1d4aa80b.txt,annotation,image(.jpg) with same stem '0813a141-3592-49cf-b6a6-5d4c1d4aa80b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/081579e0-865e-418a-a8f7-0efd2861cf42.txt,annotation,image(.jpg) with same stem '081579e0-865e-418a-a8f7-0efd2861cf42',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/082ca4e6-76f4-4845-b49d-fe6d4333d77c.txt,annotation,image(.jpg) with same stem '082ca4e6-76f4-4845-b49d-fe6d4333d77c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08319db7-9657-496d-9d55-3f69fb065afd.txt,annotation,image(.jpg) with same stem '08319db7-9657-496d-9d55-3f69fb065afd',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0848059d-33d0-4f29-89db-52c80f82094d.txt,annotation,image(.jpg) with same stem '0848059d-33d0-4f29-89db-52c80f82094d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08540ac3-3dd2-484c-94b9-bd9b9895a238.txt,annotation,image(.jpg) with same stem '08540ac3-3dd2-484c-94b9-bd9b9895a238',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0855c8ad-a3f2-4108-aa3e-db90f5742504.txt,annotation,image(.jpg) with same stem '0855c8ad-a3f2-4108-aa3e-db90f5742504',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/085b1844-374d-49a8-bef2-e422622a3baf.txt,annotation,image(.jpg) with same stem '085b1844-374d-49a8-bef2-e422622a3baf',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/085d3ac8-e625-4da4-ae80-e7c51efa3b25.txt,annotation,image(.jpg) with same stem '085d3ac8-e625-4da4-ae80-e7c51efa3b25',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0862b154-8800-4b84-8e52-76cab69114a0.txt,annotation,image(.jpg) with same stem '0862b154-8800-4b84-8e52-76cab69114a0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0870e154-4555-4e6c-9685-2dbacff50354.txt,annotation,image(.jpg) with same stem '0870e154-4555-4e6c-9685-2dbacff50354',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0886d4e2-6cc1-4244-91f6-7bbf7ff1e67c.txt,annotation,image(.jpg) with same stem '0886d4e2-6cc1-4244-91f6-7bbf7ff1e67c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/0894878c-be5e-464e-9a85-abb95127908a.txt,annotation,image(.jpg) with same stem '0894878c-be5e-464e-9a85-abb95127908a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/089b2a3d-5256-435a-a11f-fcee717bacaa.txt,annotation,image(.jpg) with same stem '089b2a3d-5256-435a-a11f-fcee717bacaa',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08a4b1aa-5e42-404a-8c70-d5759d162948.txt,annotation,image(.jpg) with same stem '08a4b1aa-5e42-404a-8c70-d5759d162948',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08aebf9e-7f33-4cab-8eef-c2741fd7bb94.txt,annotation,image(.jpg) with same stem '08aebf9e-7f33-4cab-8eef-c2741fd7bb94',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08b2b21a-d06e-40f8-8eef-8f3e388dfc17.txt,annotation,image(.jpg) with same stem '08b2b21a-d06e-40f8-8eef-8f3e388dfc17',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08bdd64d-e392-45fa-bea8-2a254129a775.txt,annotation,image(.jpg) with same stem '08bdd64d-e392-45fa-bea8-2a254129a775',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08d34e7b-e87b-4fe9-9f02-5fe53ad50531.txt,annotation,image(.jpg) with same stem '08d34e7b-e87b-4fe9-9f02-5fe53ad50531',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/08d70e7c-cf6c-49fb-a817-fc363e3a7be5.txt,annotation,image(.jpg) with same stem '08d70e7c-cf6c-49fb-a817-fc363e3a7be5',unmatched,no matching image(.jpg),review; do not delete
