duplicate_group_id,dataset,file_path,sha256,size_bytes,duplicate_type,recommended_canonical_file,cross_dataset_duplicate,notes
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._83594639.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._83624198.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._83635935.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._83641919_1921.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._83772145.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._83823750.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._83996357.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._85201976.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._85240939.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._85540866.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._85629964.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._86075409_5410.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._86220490.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._86230203_0206.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._86236474_6476.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._86244113.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._86263525.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._86328049_8050.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87086073.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87093315_87093318.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87125460.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87137840.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87147607.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87332450.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87428306.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87528321.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87528380.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._87594142_87594144.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._89856243.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._91814768_91814769.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._92380595.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/testing_data/images/._93106788.png,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/._annotations,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/._images,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0000989556.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0000990274.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0000999294.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001118259.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001129658.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001239897.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001438955.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001456787.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001463282.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001476912.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001477983.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0001485288.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00070353.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00093726.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011505151.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011838621.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011845203.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011856542.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011859695.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011899960.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011973451.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011974919.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0011976929.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0012178355.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0012199830.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0012529284.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0012529295.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0012602424.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0012947358.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0013255595.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00283813.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0030031163.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0030041455.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060000813.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060007216.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060024314.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060025670.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060029036.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060068489.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060077689.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060091229.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060094595.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060165115.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060173256.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060207528.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060214859.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060255888.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060270727.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0060302201.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._0071032807.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00836244.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00836816.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00837285.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00838511_00838525.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00851772_1780.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00851879.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00860012_00860014.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00865872.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00866042.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00920222.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._00920294.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._01073843.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._01122115.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._01150773_01150774.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._01191071_1072.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._01197604.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
e00031,funsd,funsd/__MACOSX/dataset/training_data/annotations/._01408099_01408101.json,3c75c29522b679b42f98f5771322c67ad11f579e530821a3854bbcca97beb234,213,exact,funsd/__MACOSX/._dataset,no,candidate for de-dup
